profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00542,Model accuracy,Female,1991,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,5,35,25,70,30,5,5,30,15,30,40,15,55,45,30,15,5,20,50,15,50,25,45,70,2,1,85,15,30,35,15,30,10,10,15,20,35,20,40,95,40,40,15,35
p00543,Model accuracy,Female,1950,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,100,60,70,75,85,90,70,85,85,80,60,70,85,55,90,70,60,55,95,50,80,90,65,20,2,2,75,90,45,65,90,30,55,15,30,55,45,65,55,75,70,75,75,80
p00544,Funding,Female,2006,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,10,70,20,10,10,10,10,40,50,60,50,30,20,10,40,50,10,50,50,20,70,20,20,10,1,2,70,20,40,60,10,60,60,50,40,20,30,20,40,50,50,30,50,30
p00545,Portrait Prof. Cherry,Female,1954,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,80,80,40,85,65,80,60,65,60,60,90,55,45,40,70,90,65,35,30,70,35,40,90,90,4,1,85,50,40,40,60,55,50,35,80,30,45,55,90,45,45,70,25,45
p00546,Model accuracy,Male,1971,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,73,24,22,58,41,60,46,87,13,69,32,30,22,51,53,55,9,38,53,57,48,20,81,50,4,2,59,7,27,8,41,12,12,45,5,18,42,88,38,55,33,29,59,43
p00547,Oil industry misinformation,Male,2002,White / Caucasian,Less than high school,"Less than $30,000",Independent,41,52,60,79,26,84,51,26,70,95,45,30,48,51,28,47,34,48,77,61,75,95,44,5,0,1,15,75,88,77,54,28,53,68,76,43,65,72,56,23,64,27,63,60
p00549,Measurement & modeling (2),Female,1968,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,30,10,70,40,30,30,40,50,20,50,70,40,20,50,80,40,30,40,50,50,60,30,40,30,2,2,80,30,20,50,20,50,50,50,20,60,40,40,30,70,40,10,30,20
p00550,Measurement & modeling (2),Male,1977,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,5,35,80,55,80,50,95,60,45,55,55,75,45,10,15,35,55,60,45,60,0,85,55,40,4,2,50,35,0,35,10,55,15,55,85,55,80,50,45,0,60,20,70,80
p00551,Interview Prof. Sebille,Male,1962,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,45,60,70,75,55,45,40,5,55,95,50,30,50,45,15,5,55,45,50,35,55,50,95,60,2,2,10,0,5,30,10,5,5,0,20,10,0,20,45,35,35,25,40,25
p00553,Model accuracy,Female,1994,Black / African American,Some college or Associate's degree,"$100,000 to $167,999",Independent,50,50,70,60,80,50,10,10,50,10,10,90,90,20,80,30,20,40,50,70,70,50,50,20,10,2,60,50,70,80,10,70,30,20,50,40,80,70,30,80,30,30,80,50
p00554,Consensus,Male,1954,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,70,60,60,30,50,70,60,70,30,30,70,40,80,10,50,60,10,70,60,70,70,70,60,50,0,2,40,40,40,40,40,30,40,30,30,30,30,60,70,20,70,60,40,60
p00555,Interview Prof. Sebille,Male,1961,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,70,70,60,70,70,70,70,60,70,60,60,70,80,70,70,60,50,40,70,70,50,70,90,30,0,2,50,30,50,40,30,10,30,30,40,10,60,50,50,70,50,70,70,70
p00556,Peer-review,Female,1978,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,70,90,80,60,60,40,50,90,80,40,20,50,10,60,80,100,50,70,30,40,60,30,80,30,9,1,70,10,0,50,50,60,50,20,20,30,20,60,80,30,40,50,90,10
p00557,Social justice,Male,1989,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,61,74,98,86,82,81,94,67,61,64,94,96,97,97,43,24,58,54,53,25,41,44,74,37,9,2,0,56,92,29,53,55,15,42,69,16,76,39,37,60,5,50,41,51
p00558,Measurement & modeling (2),Female,1946,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,50,73,66,69,73,95,85,42,34,98,44,92,98,23,35,41,77,78,70,57,92,87,80,13,0,2,78,83,85,72,26,31,52,27,55,2,64,81,41,95,60,37,51,52
p00559,Peer-review,Male,1959,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,80,20,60,60,60,70,80,40,80,90,80,60,70,80,0,90,80,20,80,70,90,70,50,20,0,2,20,40,40,70,20,60,30,20,30,50,40,100,30,60,60,60,90,40
p00561,Consensus,Female,1993,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,70,60,70,90,80,80,80,80,80,70,30,70,90,80,50,80,50,90,50,80,80,50,80,10,4,2,80,80,70,90,60,60,40,10,60,70,60,50,70,80,80,40,60,70
p00562,Former skeptics,Female,1993,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,25,70,95,90,40,60,30,80,90,55,75,80,45,60,80,45,65,50,65,90,75,65,90,15,3,1,85,90,60,70,75,65,75,40,50,70,95,100,100,95,95,25,100,85
p00563,Portrait Prof. Cherry,Female,2000,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,10,70,10,15,35,15,30,65,90,10,45,20,10,15,10,10,60,55,30,70,20,30,45,65,1,2,40,15,30,20,90,30,10,40,40,30,60,10,35,10,15,30,50,35
p00564,Model accuracy,Female,1987,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Republican,85,80,65,75,65,55,60,85,50,70,70,100,80,70,90,45,25,75,65,45,25,85,75,0,7,2,65,100,70,45,95,50,70,20,50,100,70,95,75,25,50,60,55,45
p00565,Portrait Prof. Cherry,Male,1966,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,60,90,85,80,60,70,60,85,50,85,30,35,95,55,65,40,35,75,90,85,95,65,80,20,0,1,30,65,65,75,40,80,0,20,90,0,40,0,85,40,30,75,30,35
p00566,Portrait Prof. Cherry,Male,1976,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,75,80,80,90,80,85,85,75,85,90,85,80,90,45,65,75,70,65,80,90,85,90,70,25,5,2,90,85,85,60,70,70,70,65,80,85,90,80,80,90,90,80,85,70
p00567,Extreme weather predictions,Male,1998,Hispanic / Latino,Less than high school,"$56,000 to $99,999",Democrat,40,40,40,40,50,60,50,50,40,30,60,50,60,50,40,40,40,50,70,40,80,50,70,60,4,1,60,50,80,50,50,40,30,50,10,60,80,60,80,50,50,70,100,80
p00568,Interview Prof. Maraun,Male,1954,White / Caucasian,High school diploma / GED,"$168,000 or more",Independent,50,50,45,65,55,55,80,70,25,25,65,55,55,35,40,55,55,70,45,45,25,65,40,75,1,2,65,30,85,60,15,30,20,45,15,40,70,45,40,65,40,55,60,45
p00569,Interview Prof. Maraun,Female,1999,Hispanic / Latino,Bachelor's degree,"$168,000 or more",Democrat,90,90,80,80,80,80,90,90,90,80,90,80,30,90,80,80,90,60,40,50,90,90,80,60,4,2,90,90,40,90,40,60,50,30,60,50,90,80,80,60,70,90,80,80
p00570,Model accuracy,Female,1951,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,50,50,25,0,25,0,25,75,50,25,50,25,25,25,25,50,0,50,0,25,0,25,100,25,7,2,75,0,25,25,25,0,0,75,25,25,25,25,25,0,50,25,25,25
p00571,Interview Prof. Maraun,Female,1988,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,90,90,100,100,100,100,100,90,100,90,100,90,100,90,90,80,70,100,90,100,90,90,100,0,9,1,60,70,70,80,80,80,60,60,90,90,90,90,100,100,70,90,100,90
p00572,Measurement & modeling (2),Female,1952,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,75,85,75,95,65,85,70,95,40,80,70,50,60,45,85,65,65,65,25,25,70,30,75,35,2,1,85,55,65,65,40,5,35,90,30,40,30,30,30,70,45,55,40,40
p00573,Oil industry misinformation,Male,1984,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,35,15,25,15,20,20,10,10,15,15,10,20,30,25,35,10,30,25,20,10,15,10,25,40,3,2,35,15,35,10,35,10,10,35,15,15,25,15,15,25,10,20,20,25
p00575,Portrait Prof. Cherry,Male,1968,White / Caucasian,Doctorate degree / Ph.D.,"$56,000 to $99,999",Democrat,90,100,90,70,100,100,90,95,75,100,75,100,90,55,80,55,90,85,70,45,100,75,95,5,2,2,25,70,75,60,80,45,90,20,65,55,40,90,45,75,90,100,85,40
p00576,Extreme weather predictions,Female,1989,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Democrat,60,64,82,24,54,31,69,80,53,19,67,68,54,9,80,41,83,73,82,51,89,58,68,18,7,1,35,88,58,77,78,77,77,90,85,87,77,53,62,88,56,64,83,78
p00577,Extreme weather predictions,Male,1976,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,25,65,50,65,45,60,40,70,90,35,45,45,85,70,85,40,40,90,70,75,80,65,45,55,2,2,90,90,85,55,20,50,50,35,55,60,80,60,60,65,65,65,50,70
p00578,Interview Prof. Sebille,Female,1950,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,55,60,65,50,65,55,15,80,50,10,20,55,75,55,10,45,80,35,15,45,15,65,65,20,2,2,55,10,20,35,15,15,25,20,15,15,50,40,40,40,40,40,30,45
p00579,Model accuracy,Male,1961,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,10,10,10,20,15,15,10,25,50,10,10,15,25,10,10,25,20,20,85,10,25,10,25,10,2,2,20,10,10,10,15,15,15,15,10,25,10,15,70,10,10,10,10,45
p00580,Interview Prof. Maraun,Male,1991,Hispanic / Latino,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,80,50,80,70,60,60,90,60,80,90,90,60,90,80,80,80,80,70,50,40,50,80,80,40,8,2,90,70,50,80,80,80,80,80,80,80,40,60,40,70,50,70,20,80
p00581,Oil industry misinformation,Male,2007,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,60,30,50,90,65,45,95,45,90,100,100,95,85,80,65,40,45,25,100,55,100,80,45,10,2,2,95,100,85,75,70,100,100,70,50,60,100,65,65,80,95,95,80,60
p00582,Peer-review,Female,1946,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,20,35,35,40,45,15,80,60,10,35,90,90,75,15,25,65,80,30,20,10,15,80,25,65,2,1,20,20,25,10,30,15,35,10,15,15,15,10,15,65,20,50,20,30
p00585,Scientist community helpers,Female,1991,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,20,20,10,10,10,30,60,30,40,10,20,10,30,50,20,80,20,30,50,70,40,50,30,20,0,2,60,80,20,10,60,30,60,40,90,60,20,60,40,20,30,40,30,30
p00586,Oil industry misinformation,Male,1954,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,60,30,40,90,30,60,70,60,50,80,60,50,50,50,60,20,30,50,40,30,30,30,60,60,0,2,40,20,40,10,10,40,20,20,10,10,30,60,30,30,20,10,20,30
p00587,Interview Prof. Sebille,Female,1954,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,30,80,0,50,60,50,20,100,40,90,70,30,70,60,20,50,40,30,70,80,40,60,30,50,2,2,80,40,40,50,20,20,30,30,50,10,60,80,40,40,50,60,50,80
p00588,High public trust,Male,1958,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,39,21,91,43,56,54,56,42,22,64,30,43,44,46,30,63,32,47,49,47,40,41,43,19,4,2,77,41,68,20,22,57,49,53,43,51,42,41,45,44,42,54,78,68
p00589,Extreme weather predictions,Female,1962,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,80,40,70,70,50,100,50,90,40,60,50,60,100,50,40,40,20,0,80,10,0,50,60,0,0,2,100,30,0,20,10,20,0,10,30,40,20,70,10,10,70,50,80,50
p00590,Consensus,Female,2002,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,75,70,80,60,85,45,80,75,75,45,65,75,80,65,65,55,85,55,80,85,80,85,80,20,7,2,80,85,85,90,75,90,75,75,90,65,85,80,80,90,80,90,85,80
p00591,Social justice,Male,2004,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,85,85,80,90,95,45,75,90,80,80,85,45,75,85,95,90,90,80,75,75,85,100,85,25,7,2,90,65,95,95,85,50,70,95,90,90,95,95,95,95,40,95,80,90
p00592,High public trust,Male,1993,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,50,90,65,50,60,45,55,90,60,30,50,25,15,50,25,40,35,50,20,15,10,10,25,25,4,2,20,20,10,15,30,40,30,10,30,15,25,55,10,35,30,25,10,30
p00593,Social justice,Male,1999,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Independent,0,95,50,5,95,40,50,65,70,45,15,95,85,10,95,35,55,90,0,55,80,95,45,10,2,2,85,50,65,30,0,15,15,0,15,10,85,50,35,15,60,70,25,60
p00595,Measurement & modeling (2),Female,1965,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,65,70,15,50,30,15,45,50,25,55,45,80,65,85,60,40,50,0,30,95,50,35,30,30,6,1,20,25,30,30,40,10,60,50,50,55,65,60,35,60,100,40,35,100
p00596,Extreme weather predictions,Male,1997,Other,Some college or Associate's degree,"Less than $30,000",Democrat,55,50,30,45,25,70,60,60,75,100,75,10,55,75,40,10,60,55,30,90,80,75,10,55,1,2,65,90,65,90,70,100,45,5,35,0,90,20,60,85,75,100,55,80
p00597,Measurement & modeling (1),Female,1985,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,73,87,96,75,97,98,97,84,89,97,87,88,37,99,78,82,42,36,87,100,83,83,93,4,2,1,94,61,94,64,39,79,48,31,61,82,85,83,80,95,85,68,81,86
p00598,Oil industry misinformation,Male,2008,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,40,90,20,90,20,10,70,90,40,60,20,30,30,50,20,20,30,20,20,10,20,10,50,70,6,2,20,20,20,20,50,60,10,20,30,20,30,10,10,20,20,10,30,20
p00599,Funding,Male,1983,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,100,90,100,90,90,80,90,90,80,90,90,100,90,60,100,10,90,90,90,90,80,90,100,10,8,2,100,90,70,90,70,30,100,100,40,80,100,100,80,90,100,80,80,90
p00600,Social justice,Female,1984,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,90,90,70,90,80,80,90,80,90,80,90,80,90,30,30,70,80,80,50,80,60,40,70,20,4,1,90,70,90,80,80,80,60,80,80,90,60,80,60,90,70,80,70,60
p00601,Peer-review,Female,1972,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,100,80,70,90,80,100,80,90,100,90,90,90,40,70,70,70,70,80,90,80,90,80,90,40,7,1,100,90,80,90,60,90,90,40,90,80,100,80,90,70,90,90,70,70
p00602,Measurement & modeling (1),Female,1970,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,35,75,85,45,55,30,70,40,50,65,35,70,80,70,45,50,5,50,90,70,90,85,45,95,3,2,90,70,55,80,55,15,50,100,25,30,75,40,65,45,70,100,65,55
p00603,Peer-review,Female,2004,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,80,95,75,80,55,65,65,100,85,60,75,85,90,55,70,55,50,90,90,100,90,85,65,35,7,2,90,80,85,95,75,90,65,55,75,90,100,85,100,90,95,95,85,80
p00604,Portrait Prof. Cherry,Female,1953,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,50,75,50,0,50,50,50,75,50,75,75,50,50,50,50,25,50,50,75,50,50,50,50,0,10,2,100,75,75,75,25,25,25,75,0,0,50,25,50,50,50,75,75,50
p00605,Social justice,Female,1958,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Republican,45,70,85,50,80,70,25,85,70,55,55,85,80,60,50,65,55,35,30,55,55,40,50,25,3,1,40,20,40,55,10,55,40,55,15,15,30,35,10,40,25,60,35,35
p00606,High public trust,Male,1953,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,90,80,50,70,90,60,90,80,80,60,70,40,80,90,60,60,70,90,80,90,80,70,80,10,5,2,80,70,50,90,70,70,50,50,80,50,90,80,70,90,50,80,80,80
p00607,Scientist community helpers,Male,1985,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,40,75,60,45,20,40,20,30,40,75,25,10,70,10,35,60,60,35,25,45,55,90,30,35,3,2,25,20,25,50,55,40,15,55,60,20,70,10,45,20,90,50,45,60
p00608,Peer-review,Female,1972,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,70,50,50,70,80,90,70,80,70,60,40,80,50,50,90,90,70,30,50,90,90,80,80,20,3,2,80,80,70,70,80,20,30,30,10,80,70,50,60,70,80,90,50,90
p00609,Interview Prof. Sebille,Male,1971,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,80,70,60,20,80,90,80,70,90,60,90,80,90,60,50,60,60,50,90,90,60,80,80,20,3,2,30,50,30,40,50,50,50,30,70,50,80,30,90,90,70,60,60,80
p00610,Portrait Prof. Cherry,Male,1978,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,40,55,45,70,80,20,60,60,40,40,65,60,50,75,55,95,35,85,55,5,45,50,80,0,2,2,55,75,50,30,15,10,15,25,45,25,80,15,50,10,30,60,10,45
p00611,Former skeptics,Female,1988,Black / African American,Bachelor's degree,"$100,000 to $167,999",Democrat,75,80,80,90,80,75,90,85,75,90,85,85,75,80,85,80,75,85,85,85,90,80,85,20,8,2,80,80,85,80,65,70,75,75,65,85,85,85,85,90,80,80,85,75
p00615,Oil industry misinformation,Female,1996,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Democrat,83,59,60,100,9,39,22,82,94,100,40,85,40,47,86,100,59,4,100,41,54,20,61,25,2,2,98,21,87,96,64,93,92,82,100,97,96,100,86,59,100,90,92,97
p00616,High public trust,Male,1986,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,35,80,50,75,40,85,60,60,50,70,20,90,55,25,45,40,75,45,30,60,45,70,15,7,2,85,65,70,90,80,70,45,60,15,75,65,50,50,65,70,65,70,65
p00617,Funding,Male,1990,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,60,90,65,55,75,90,65,60,50,90,80,65,90,50,45,75,65,45,85,65,80,90,85,10,4,2,65,85,80,75,55,30,75,65,60,65,70,60,65,90,35,75,90,55
p00618,Interview Prof. Sebille,Female,1971,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,90,100,50,100,100,100,20,40,40,100,50,100,90,100,100,90,100,100,90,80,90,90,100,20,0,2,90,70,90,100,30,40,20,30,100,50,90,40,100,100,100,40,40,100
p00619,Consensus,Male,1953,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,40,30,50,40,30,20,40,40,30,40,30,30,20,60,20,80,20,20,50,70,10,40,30,20,1,2,30,0,20,20,40,20,30,40,40,40,10,20,10,30,10,20,20,10
p00620,Peer-review,Female,1989,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,45,90,80,90,100,45,55,80,60,75,40,60,25,65,60,10,45,75,95,50,65,90,50,85,5,2,80,95,20,75,55,65,30,40,90,40,85,80,65,65,65,55,95,90
p00621,Funding,Female,1946,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,15,20,20,30,15,5,15,30,10,85,5,25,30,40,55,35,20,5,15,10,65,10,15,60,6,1,10,15,5,10,5,30,35,5,60,45,20,10,40,35,15,35,15,25
p00623,Interview Prof. Sebille,Female,1973,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,30,60,10,30,50,30,30,60,60,20,50,30,90,50,40,50,40,50,80,100,70,90,20,50,3,2,90,80,90,90,50,100,60,90,80,80,80,80,90,50,100,90,90,90
p00624,Interview Prof. Maraun,Female,1961,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,0,50,25,75,25,75,0,75,50,75,25,25,50,25,75,50,25,25,75,25,25,25,25,100,1,2,25,25,0,25,75,50,50,0,50,25,25,25,25,50,75,0,25,25
p00625,Interview Prof. Sebille,Female,1953,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Republican,60,35,70,40,40,20,30,25,40,15,55,55,45,85,15,35,35,60,45,20,65,15,50,50,2,2,10,20,20,10,15,60,15,65,20,50,20,10,45,40,55,15,20,15
p00626,Interview Prof. Maraun,Male,1946,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,45,45,45,40,35,50,30,35,30,60,35,30,35,40,45,35,25,35,40,25,45,40,40,55,0,2,30,50,35,55,80,40,40,30,20,35,55,30,50,35,20,40,25,30
p00627,Extreme weather predictions,Male,1973,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,96,67,65,91,19,52,57,78,96,57,95,79,61,52,73,58,90,52,78,79,45,82,88,61,2,2,86,78,62,97,52,79,76,95,89,20,35,89,86,36,95,86,59,73
p00628,Measurement & modeling (2),Male,1992,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,85,55,50,55,55,70,45,70,30,55,75,90,40,30,80,45,85,15,70,45,35,50,60,50,2,2,55,55,30,10,85,60,30,50,30,15,30,50,45,70,15,10,25,30
p00629,Funding,Male,1995,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,70,50,90,10,10,40,50,90,30,20,60,40,30,10,50,10,20,20,70,70,30,10,10,30,2,2,20,40,20,30,70,10,20,30,10,10,40,30,10,60,30,20,20,10
p00630,Peer-review,Male,1946,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,90,70,75,70,70,70,45,80,90,70,65,60,45,55,50,15,55,70,55,25,50,75,75,25,1,2,30,60,35,40,35,25,10,10,15,40,90,35,20,30,60,20,60,45
p00631,Model accuracy,Female,1978,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,10,90,50,70,30,50,40,40,60,70,100,80,90,50,60,100,80,20,50,70,90,70,70,30,0,2,90,80,50,90,60,60,30,40,30,70,60,60,90,60,80,90,70,80
p00632,Interview Prof. Sebille,Male,1996,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,70,60,80,75,60,15,90,30,65,65,65,30,75,40,50,10,40,30,90,75,30,85,75,25,7,2,80,40,75,55,40,85,70,75,75,30,90,70,40,70,85,50,70,90
p00633,Corporate reliance,Female,1996,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,60,80,100,80,100,90,40,90,100,90,100,100,100,100,70,60,40,80,60,100,90,80,80,50,10,2,90,90,100,90,50,90,80,100,80,80,90,90,100,80,80,100,90,90
p00634,Model accuracy,Female,1989,Black / African American,Less than high school,"Less than $30,000",Democrat,60,80,20,50,90,10,60,80,50,40,10,20,90,90,80,60,50,30,70,50,40,40,80,20,10,2,90,60,90,80,80,60,10,50,40,40,50,10,40,80,80,10,60,60
p00635,Former skeptics,Male,2000,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Republican,40,40,50,45,50,50,80,55,40,85,50,55,10,15,75,35,30,35,85,10,45,70,40,65,9,2,90,15,60,50,45,55,70,35,35,55,65,80,65,75,35,65,45,35
p00636,Consensus,Male,1963,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,90,70,80,70,60,90,70,80,80,90,80,90,90,90,60,70,50,90,90,80,80,90,50,60,4,1,90,80,60,90,10,30,60,10,10,20,90,40,90,80,80,70,80,70
p00637,Corporate reliance,Female,1972,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,65,60,70,95,70,15,40,35,75,75,50,45,100,60,40,25,60,50,90,90,75,95,60,30,9,2,85,100,65,75,35,100,95,45,75,60,85,75,95,95,95,65,85,90
p00638,Oil industry misinformation,Female,1946,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Democrat,10,30,35,10,5,35,20,5,5,30,40,10,10,40,65,15,5,60,95,85,80,35,15,15,4,2,100,80,25,70,10,50,10,95,10,55,100,40,80,85,100,90,60,55
