profile_id,condition,gender,year_birth,race,education,income,party,trust_competent_1,trust_intelligent_1,trust_qualified_1,trust_honest_1,trust_ethical_1,trust_sincere_1,trust_concerned_1,trust_improve_1,trust_considerate_1,trust_feedback_1,trust_transparent_1,trust_attention_1,funding_5,inst_trust_epa_1,inst_trust_nasa_1,inst_trust_noaa_1,inst_trust_uni_1,inst_trust_gov_1,policy_1_1,policy_2_1,policy_3_1,policy_4_1,trust_post_1,distrust_1,donation,newsletter,belief_post_1,concern_1_1,concern_2_1,concern_3_1,individual_meat_1,individual_transport_1,individual_solar_1,individual_fly_1,individual_talk_1,individual_donate_1,policy_general_1,policy_specific_1_1,policy_specific_2_1,policy_specific_3_1,policy_specific_4_1,policy_specific_5_1,policy_specific_6_1,policy_specific_7_1
p00569,Corporate reliance,Female,1999,Hispanic / Latino,Bachelor's degree,"$168,000 or more",Democrat,85,100,100,100,90,100,90,70,90,75,100,85,0,95,90,100,65,40,85,85,65,100,100,0,10,2,95,80,100,85,90,100,90,85,100,100,100,90,45,100,65,20,95,100
p00570,Measurement & modeling (1),Female,1951,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Independent,100,80,60,30,20,45,55,40,55,20,40,45,70,55,35,50,45,50,60,55,80,25,60,25,0,1,25,80,75,75,25,65,60,55,40,30,25,90,50,85,70,10,45,60
p00571,Extreme weather predictions,Female,1988,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,90,100,85,65,75,85,80,85,100,95,75,60,20,80,65,65,75,90,80,75,85,100,80,15,5,2,70,75,95,90,90,90,35,80,80,65,80,90,95,85,90,85,80,95
p00572,Extreme weather predictions,Female,1952,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,55,25,35,30,55,35,45,40,50,90,55,25,60,75,45,45,50,70,50,70,55,65,50,15,6,2,50,45,65,45,40,75,10,70,60,30,65,60,65,45,75,10,75,70
p00574,Interview Prof. Sebille,Male,2004,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Republican,75,30,25,40,30,55,60,60,55,40,35,30,55,15,65,30,10,35,35,40,55,35,45,35,1,2,25,20,15,15,25,20,35,10,10,25,10,40,30,25,65,15,30,30
p00575,Consensus,Male,1968,White / Caucasian,Doctorate degree / Ph.D.,"$56,000 to $99,999",Democrat,90,80,100,50,90,80,90,90,70,60,100,50,20,50,100,80,80,40,80,70,90,90,90,10,6,2,90,80,90,90,70,0,50,60,60,70,80,90,100,90,90,80,80,90
p00576,Measurement & modeling (1),Female,1989,Hispanic / Latino,Bachelor's degree,"$100,000 to $167,999",Democrat,90,95,65,90,90,70,90,95,50,65,70,45,20,85,100,75,100,65,80,80,80,85,60,10,5,2,85,80,85,90,45,75,85,70,65,45,85,85,95,80,70,40,60,85
p00577,Oil industry misinformation,Male,1976,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,85,75,85,60,90,95,95,70,90,60,70,95,25,75,80,95,95,85,75,100,60,100,100,0,2,2,85,90,90,90,20,30,15,35,60,10,85,65,80,65,75,70,65,65
p00578,Scientist community helpers,Female,1950,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,70,60,80,70,50,80,70,70,80,90,70,80,90,10,90,20,50,40,100,30,60,20,80,20,3,2,40,50,40,100,60,40,60,40,10,20,30,20,0,70,90,30,70,70
p00579,Social justice,Male,1961,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,100,70,100,20,40,50,100,0,0,50,60,60,60,60,70,0,0,20,0,30,80,10,100,50,3,2,0,10,10,70,0,10,0,40,10,10,10,0,0,60,100,0,70,80
p00580,Former skeptics,Male,1991,Hispanic / Latino,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,75,70,60,50,70,70,65,90,70,85,45,50,10,90,55,65,85,50,65,65,65,55,90,25,9,2,70,85,90,75,60,85,45,70,75,65,55,75,30,65,75,50,65,60
p00581,Social justice,Male,2007,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,20,90,70,40,40,80,80,70,50,60,50,20,0,70,90,60,50,40,90,100,90,50,80,80,2,1,80,100,40,30,80,70,0,70,50,80,70,70,80,80,90,30,80,60
p00582,Funding,Female,1946,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,11,12,11,20,14,16,21,21,16,28,12,13,17,84,15,27,23,9,16,39,19,54,12,64,1,2,37,51,11,23,16,21,20,21,11,9,24,11,14,19,30,15,13,13
p00583,Measurement & modeling (1),Male,2001,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,30,50,30,60,40,50,10,60,50,40,40,20,30,10,40,20,40,30,50,40,60,40,70,60,0,1,30,40,30,40,20,10,80,10,10,20,50,10,60,60,70,20,40,60
p00584,Oil industry misinformation,Female,1975,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,60,80,81,67,20,83,76,22,100,82,0,46,0,43,69,77,49,0,20,100,100,95,20,11,4,2,48,42,15,30,20,31,6,68,0,21,73,80,57,100,72,0,90,87
p00585,Peer-review,Female,1991,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,0,5,5,5,5,5,5,5,45,5,10,15,80,5,30,90,15,0,55,15,35,25,10,95,6,2,35,20,5,10,5,25,30,5,5,15,50,20,25,35,65,5,45,50
p00586,Measurement & modeling (1),Male,1954,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,25,25,50,75,25,50,0,0,25,100,25,25,25,0,25,50,25,0,50,0,25,25,50,25,2,2,25,25,25,25,25,0,25,25,0,25,50,25,25,0,50,0,25,50
p00588,Scientist community helpers,Male,1958,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,80,100,95,95,95,80,40,90,90,75,60,80,5,90,85,80,70,95,80,70,90,95,90,50,0,2,75,75,85,65,85,25,75,80,85,75,100,65,65,85,85,35,95,95
p00589,Corporate reliance,Female,1962,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,68,81,64,96,54,68,71,6,61,92,66,88,26,49,93,13,87,6,94,60,78,74,35,23,7,2,63,86,67,72,23,60,42,89,20,63,47,39,66,73,91,30,29,37
p00590,Former skeptics,Female,2002,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Democrat,70,90,15,50,30,40,65,65,80,45,60,45,15,85,65,65,80,75,85,80,85,85,85,40,10,2,90,80,85,80,75,30,25,40,65,85,85,90,60,65,60,80,45,65
p00591,Scientist community helpers,Male,2004,Black / African American,High school diploma / GED,"$100,000 to $167,999",Democrat,75,50,75,50,75,50,75,50,50,25,75,50,0,50,50,75,50,100,75,75,75,75,75,25,8,1,75,75,75,50,100,75,75,75,75,75,75,75,50,50,50,75,50,75
p00592,Peer-review,Male,1993,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,30,30,30,40,20,10,20,40,20,30,20,30,70,50,50,20,60,20,20,10,30,10,30,40,0,2,40,20,30,20,10,40,20,20,10,20,30,70,20,30,40,30,20,50
p00593,Corporate reliance,Male,1999,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Independent,19,58,54,29,49,24,83,53,70,48,40,74,85,15,77,31,46,37,55,50,40,63,44,42,7,2,81,87,53,33,84,57,76,59,100,99,23,48,95,61,63,23,35,83
p00594,Corporate reliance,Male,1964,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,15,15,45,5,10,20,10,35,15,55,35,30,5,25,45,10,25,40,20,15,25,20,20,5,0,2,15,15,35,20,15,5,65,5,70,5,50,15,15,45,50,70,25,25
p00595,Consensus,Female,1965,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,30,50,40,30,40,30,30,40,30,20,30,30,50,40,30,40,60,10,60,30,30,50,30,70,3,2,30,10,10,30,20,20,20,40,40,20,50,40,70,30,30,20,40,40
p00596,Model accuracy,Male,1997,Other,Some college or Associate's degree,"Less than $30,000",Democrat,70,70,70,60,40,100,70,60,50,20,50,60,0,80,60,80,30,50,90,60,80,60,70,20,4,1,70,60,60,90,30,80,30,30,70,90,70,100,60,80,80,0,0,100
p00597,Peer-review,Female,1985,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,60,90,80,70,80,70,80,60,80,40,50,90,0,80,100,60,80,100,80,90,70,100,70,40,2,2,100,100,90,90,70,70,50,70,80,90,60,80,90,90,80,50,90,90
p00598,High public trust,Male,2008,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,0,60,20,0,10,30,50,55,15,95,100,5,100,5,10,20,50,25,80,20,70,20,50,35,2,2,35,35,10,0,5,0,0,20,20,15,15,10,5,30,20,10,25,15
p00599,Scientist community helpers,Male,1983,Hispanic / Latino,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,90,70,60,60,70,50,80,90,60,70,70,70,30,70,80,80,70,80,60,70,80,60,90,20,5,1,60,60,50,60,50,50,80,50,50,20,60,60,80,70,70,50,60,70
p00600,Extreme weather predictions,Female,1984,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,95,90,95,95,100,90,95,100,100,95,95,85,65,100,100,95,85,100,100,65,100,100,100,0,10,1,100,95,85,95,65,100,90,90,85,95,85,85,90,90,100,90,90,90
p00601,Funding,Female,1972,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,45,85,90,50,90,55,50,60,60,25,65,70,20,70,65,60,75,55,65,75,60,65,90,35,3,2,65,55,50,50,65,70,35,30,55,70,50,70,80,70,80,65,75,90
p00602,Portrait Prof. Cherry,Female,1970,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Republican,90,90,90,30,50,50,50,40,60,70,90,40,40,90,90,50,50,0,80,100,80,50,100,80,2,1,60,100,50,90,20,20,20,10,50,30,50,0,80,70,90,10,60,50
p00603,High public trust,Female,2004,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,10,30,45,25,0,30,40,10,50,0,0,90,0,30,80,45,45,40,65,60,90,45,65,80,9,1,95,85,100,100,100,90,0,65,65,90,90,65,95,85,85,90,70,90
p00604,Measurement & modeling (2),Female,1953,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,40,50,90,60,70,90,80,40,80,70,60,50,100,80,80,90,90,80,80,60,70,70,80,0,0,2,100,40,90,60,30,60,20,20,10,70,50,60,90,70,70,50,80,90
p00605,Measurement & modeling (1),Female,1958,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Republican,10,50,50,40,30,30,0,30,50,20,40,40,40,90,70,30,60,30,30,40,70,10,40,100,0,2,50,10,30,10,20,80,10,10,20,40,20,40,60,40,70,30,40,70
p00606,Former skeptics,Male,1953,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,20,90,60,50,100,70,90,20,90,10,40,30,20,80,50,80,40,60,30,10,70,60,40,30,1,2,90,80,80,70,40,0,30,10,70,40,80,40,100,80,90,30,50,80
p00607,Measurement & modeling (1),Male,1985,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,80,60,90,80,60,70,80,60,80,60,90,80,60,40,50,70,80,70,80,30,70,80,90,20,6,1,80,70,40,90,80,70,50,70,90,90,30,60,70,60,90,30,30,80
p00608,Peer-review,Female,1972,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,36,86,79,61,66,68,76,79,70,70,84,90,60,72,84,83,61,81,84,60,84,70,59,30,8,1,68,86,76,68,43,50,19,34,88,74,72,82,89,84,50,44,82,70
p00609,Interview Prof. Sebille,Male,1971,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,0,0,50,30,80,30,30,40,0,0,0,50,20,0,50,60,60,30,80,50,10,40,0,70,0,2,40,40,60,20,0,0,0,0,60,70,30,0,0,70,30,0,40,90
p00611,Portrait Prof. Cherry,Female,1988,Black / African American,Bachelor's degree,"$100,000 to $167,999",Democrat,60,80,85,80,90,80,90,75,85,80,70,85,10,75,85,85,85,40,80,80,80,60,75,15,5,2,80,85,85,80,70,80,75,65,80,65,85,75,75,80,80,15,90,90
p00612,Interview Prof. Maraun,Male,1960,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,75,25,75,75,75,75,50,75,50,25,100,75,25,50,50,50,100,25,75,50,75,75,75,0,0,1,75,75,100,75,25,25,0,100,50,50,100,100,100,100,75,75,75,75
p00613,Former skeptics,Male,1966,Hispanic / Latino,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,90,86,91,53,88,78,67,66,76,83,67,63,14,59,91,79,80,73,87,81,75,87,84,25,1,2,43,69,72,55,80,42,43,57,76,52,43,62,87,60,72,78,77,90
p00615,Interview Prof. Maraun,Female,1996,Hispanic / Latino,Bachelor's degree,"$30,000 to $55,999",Democrat,70,90,100,60,100,90,100,80,70,70,80,90,0,80,80,70,80,50,100,70,60,90,100,10,8,2,90,90,60,50,90,100,40,60,60,90,90,100,100,90,80,40,60,90
p00616,Model accuracy,Male,1986,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,73,26,75,55,38,69,69,86,59,57,71,70,12,47,89,46,53,10,54,65,85,62,88,23,1,2,64,66,63,49,26,8,23,35,48,18,62,68,88,60,73,38,65,60
p00617,Former skeptics,Male,1990,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,35,80,60,80,35,55,65,50,60,45,55,60,35,20,50,90,40,70,15,25,50,70,60,85,4,2,45,50,55,70,40,60,20,30,65,55,65,50,70,90,55,50,80,90
p00620,High public trust,Female,1989,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,61,56,68,33,22,16,30,31,8,0,16,0,69,15,51,26,0,35,92,52,0,52,38,66,2,2,54,30,32,33,35,32,22,18,25,8,39,0,61,40,50,29,59,44
p00621,Extreme weather predictions,Female,1946,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,46,35,74,16,61,32,33,1,45,64,39,21,56,30,73,89,44,64,41,8,12,20,49,88,4,2,20,7,3,18,18,31,9,30,44,20,9,81,1,19,81,2,11,88
p00622,High public trust,Female,1994,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,80,60,60,60,80,70,80,80,60,40,50,60,20,70,80,60,80,30,70,60,90,80,80,30,4,2,90,80,80,80,40,60,20,40,80,60,80,80,80,80,80,50,90,70
p00623,Oil industry misinformation,Female,1973,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,65,92,96,92,100,90,100,86,95,95,65,100,0,73,100,43,90,49,100,72,76,100,91,1,0,1,98,93,77,89,82,42,56,19,96,51,78,47,93,93,91,66,66,89
p00624,Oil industry misinformation,Female,1961,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,10,40,50,70,60,20,40,50,10,50,70,30,70,20,40,50,20,20,70,70,70,30,50,40,5,2,90,50,40,20,30,60,20,40,60,20,20,20,40,50,80,10,10,70
p00625,Measurement & modeling (1),Female,1953,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Republican,25,20,50,40,15,10,35,30,75,40,45,15,10,25,50,25,50,70,85,45,45,40,10,90,4,2,10,30,25,40,30,10,20,55,10,15,55,50,40,40,90,15,40,55
p00627,Portrait Prof. Cherry,Male,1973,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,90,75,69,77,65,52,68,82,28,13,47,43,19,59,65,68,78,45,54,53,60,69,84,10,3,2,60,54,70,67,25,70,39,83,31,71,70,35,62,64,86,8,76,74
p00628,Measurement & modeling (1),Male,1992,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,85,60,60,75,75,60,45,80,55,60,70,75,35,70,75,80,70,60,80,90,80,85,90,25,5,2,85,90,90,65,50,75,10,55,90,40,85,65,75,85,90,65,65,60
p00630,Model accuracy,Male,1946,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,55,55,45,25,45,50,45,60,70,80,90,85,65,35,65,30,45,30,70,85,80,70,35,20,3,2,90,80,50,85,15,25,25,45,20,55,80,90,70,70,75,20,70,85
p00631,Extreme weather predictions,Female,1978,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,80,70,70,50,70,60,60,50,60,50,70,50,80,30,50,70,60,60,80,70,90,30,60,80,3,2,30,60,70,90,90,40,80,70,40,60,80,80,70,30,70,70,60,60
p00632,Social justice,Male,1996,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,90,90,90,75,85,85,95,90,85,25,95,55,85,95,90,85,100,35,85,80,80,85,85,35,1,2,95,90,90,60,70,45,95,50,95,70,90,95,95,90,85,35,80,65
p00633,Portrait Prof. Cherry,Female,1996,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,60,90,70,50,60,40,60,70,70,60,80,30,20,50,60,70,50,60,10,60,60,80,70,50,7,1,20,50,90,50,50,90,30,50,90,70,60,40,40,80,80,30,60,60
p00634,Oil industry misinformation,Female,1989,Black / African American,Less than high school,"Less than $30,000",Democrat,32,30,29,41,33,45,51,32,37,30,41,38,12,37,36,58,39,46,64,53,60,51,28,57,1,2,59,54,71,66,40,58,39,38,51,29,72,55,71,51,65,31,65,35
p00635,Interview Prof. Maraun,Male,2000,Hispanic / Latino,Some college or Associate's degree,"$100,000 to $167,999",Republican,50,50,65,60,75,85,90,70,55,55,55,65,85,30,65,50,45,70,45,35,55,25,40,30,0,2,15,10,15,15,55,45,10,50,40,55,40,30,40,40,60,30,45,25
p00636,Measurement & modeling (1),Male,1963,Other,Some college or Associate's degree,"$30,000 to $55,999",Democrat,64,81,84,43,74,94,66,80,74,89,44,7,26,45,77,9,95,42,94,86,92,74,61,52,1,2,55,69,40,63,2,17,4,51,77,13,75,29,78,99,60,35,79,93
p00637,Oil industry misinformation,Female,1972,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,65,85,70,65,55,60,75,70,50,65,50,50,20,50,80,70,65,70,80,45,85,70,45,15,8,2,85,85,55,90,45,85,10,90,50,85,80,60,90,70,70,90,75,65
p00638,Funding,Female,1946,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Democrat,5,10,60,5,10,5,25,20,20,15,80,25,65,15,40,20,25,40,70,50,55,60,5,90,2,1,15,65,40,55,80,5,5,80,35,20,40,65,95,90,55,0,80,75
p00639,Consensus,Male,1974,Other,High school diploma / GED,"$100,000 to $167,999",Democrat,70,65,60,65,70,50,55,55,50,45,20,55,20,70,90,60,80,65,75,85,90,80,65,30,1,2,50,90,90,30,55,45,65,70,60,60,80,85,90,75,80,35,85,60
p00640,Social justice,Female,1946,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,95,90,55,70,90,95,75,65,65,55,55,80,20,50,85,55,5,10,55,55,60,95,70,20,3,2,70,0,15,60,90,20,70,15,75,20,60,15,70,15,95,5,90,10
p00641,Corporate reliance,Female,1951,Black / African American,Some college or Associate's degree,"$168,000 or more",Democrat,80,80,80,80,80,80,80,80,90,90,90,50,10,90,80,70,50,60,90,80,80,90,80,30,9,2,90,90,80,90,80,50,60,80,80,90,70,60,80,80,80,50,90,80
p00642,Funding,Male,1982,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,70,50,80,60,90,40,50,80,50,50,40,30,60,20,20,30,30,90,30,20,50,30,30,50,2,2,50,50,60,90,30,10,60,20,30,20,60,20,50,30,30,50,50,70
p00643,Peer-review,Female,2006,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,50,50,100,70,100,60,90,80,60,80,60,40,20,100,80,80,70,90,80,100,90,80,60,0,7,1,100,80,70,80,70,90,70,100,80,80,90,90,100,90,90,60,100,100
p00644,Corporate reliance,Female,2000,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,70,90,70,50,80,90,30,80,90,50,50,60,10,70,70,20,80,70,90,70,80,90,70,30,3,2,60,90,60,60,90,40,60,50,80,50,70,70,70,70,80,30,70,60
p00645,Oil industry misinformation,Female,1988,Black / African American,Master's degree / Professional degree,"$30,000 to $55,999",Democrat,100,90,100,100,100,95,100,100,85,100,100,70,5,95,95,95,85,80,100,90,80,80,85,0,0,2,100,100,85,100,15,55,5,10,100,60,65,95,75,85,100,0,95,65
p00646,Peer-review,Male,1998,Asian / Asian American,Bachelor's degree,"$168,000 or more",Republican,100,90,60,100,100,100,100,90,80,100,80,100,60,30,90,90,100,20,90,0,60,30,90,10,3,2,10,60,50,20,40,60,0,70,50,0,40,10,70,60,50,0,0,80
p00647,Extreme weather predictions,Male,1995,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,50,75,50,25,75,0,75,50,25,50,75,75,50,25,75,75,75,0,50,50,50,75,50,25,1,2,25,50,50,50,25,25,25,25,25,25,50,50,75,75,75,75,50,50
p00648,Oil industry misinformation,Male,1996,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Independent,90,90,100,100,70,70,60,100,60,60,70,80,0,0,30,60,80,30,80,70,90,90,100,0,3,2,100,40,90,80,80,50,0,90,50,40,20,40,90,80,100,90,80,100
p00649,Former skeptics,Male,1948,White / Caucasian,Less than high school,"$56,000 to $99,999",Republican,75,35,45,50,45,45,40,55,20,90,60,25,50,25,40,55,55,40,30,20,45,10,50,50,4,2,15,20,15,55,50,35,35,40,10,15,30,65,65,25,55,15,30,80
p00650,Interview Prof. Sebille,Male,1996,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,50,40,20,0,70,10,30,20,40,20,30,60,50,20,90,30,50,20,60,30,50,60,20,50,2,2,30,30,30,0,20,20,30,0,100,10,10,10,40,60,70,10,30,40
p00651,Model accuracy,Male,1994,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,70,65,65,65,75,80,25,45,75,65,60,55,15,45,70,85,80,85,50,50,65,80,70,20,3,1,70,50,60,50,40,35,35,40,80,10,65,55,60,55,60,55,75,70
p00652,Peer-review,Male,1983,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Democrat,60,60,65,80,60,85,70,60,70,80,65,90,10,75,75,75,90,60,70,75,85,85,85,10,8,2,60,75,90,90,75,50,40,80,90,40,80,25,65,90,80,80,75,90
p00653,Funding,Male,1979,White / Caucasian,Doctorate degree / Ph.D.,"$100,000 to $167,999",Republican,95,85,85,75,85,100,90,100,70,100,100,45,95,0,90,100,45,10,25,50,60,60,100,0,2,2,30,85,0,0,5,0,15,45,15,0,0,25,60,40,95,30,0,55
p00654,Interview Prof. Sebille,Female,1965,Hispanic / Latino,Less than high school,"Less than $30,000",Republican,10,30,10,10,0,20,50,10,10,10,10,0,40,40,20,80,20,0,40,10,20,0,10,100,0,2,0,10,10,10,10,20,10,10,60,10,30,10,10,50,20,0,10,10
p00655,Interview Prof. Maraun,Male,1976,Hispanic / Latino,Bachelor's degree,"$168,000 or more",Republican,80,45,45,45,80,25,60,65,80,65,65,85,95,5,65,50,80,10,25,15,40,20,100,20,3,2,65,5,5,0,50,0,20,20,55,0,0,5,75,35,70,15,15,75
p00656,Portrait Prof. Cherry,Male,1959,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Republican,30,60,25,40,25,40,20,20,35,25,60,25,90,35,25,30,55,40,35,30,25,25,40,60,0,1,65,40,30,30,65,45,20,20,15,15,40,20,25,35,35,15,20,70
p00657,High public trust,Female,1998,White / Caucasian,Bachelor's degree,"Less than $30,000",Republican,50,10,20,30,30,10,10,10,40,70,70,30,40,20,10,40,10,30,60,30,50,60,20,60,2,1,60,50,40,30,50,40,10,40,20,40,60,20,80,50,80,70,30,40
p00658,Interview Prof. Sebille,Female,1986,Black / African American,Less than high school,"$30,000 to $55,999",Republican,5,0,30,100,25,0,20,0,25,10,10,35,45,35,15,20,5,25,0,35,100,95,20,50,0,2,25,35,0,35,10,0,0,45,5,35,0,15,70,55,80,70,20,65
p00659,Peer-review,Female,1971,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,70,80,80,0,80,50,90,0,50,40,50,30,0,100,80,100,70,70,90,50,50,70,70,50,1,2,100,70,70,80,0,30,10,20,60,30,80,50,80,70,80,30,70,80
p00660,Former skeptics,Male,1974,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,89,85,58,79,80,72,74,78,66,71,64,23,21,34,100,21,26,32,56,27,55,0,45,2,2,2,3,57,0,0,38,56,5,50,58,1,6,6,24,2,71,4,8,100
p00661,Oil industry misinformation,Female,1961,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,80,65,65,80,75,80,60,90,90,85,65,70,10,75,60,100,80,75,75,55,75,90,85,95,5,2,65,75,70,70,65,35,65,75,65,80,75,80,95,90,95,75,90,70
p00662,Corporate reliance,Female,1997,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,0,40,45,15,20,45,20,35,55,40,0,20,50,20,0,5,15,10,5,5,70,0,75,100,1,2,5,0,10,20,15,25,0,95,0,25,15,85,0,20,10,0,5,5
